Hãng sản xuất,Công nghệ CPU,Loại CPU,Dung lượng RAM,Loại RAM,Loại ổ cứng,Dung lượng ổ cứng (GB),Đồ họa đã làm sạch,Kích thước (inch),shop_1_price,shop_1_name,shop_2_price,shop_2_name,shop_3_price,shop_3_name,shop_1_price_domain_outlier,shop_1_price_domain,shop_1_price_clean,shop_2_price_domain_outlier,shop_2_price_domain,shop_2_price_clean,shop_3_price_domain_outlier,shop_3_price_domain,shop_3_price_clean,price_row_median_domain,shop_1_price_relative_outlier,shop_2_price_relative_outlier,shop_3_price_relative_outlier,n_prices_raw,n_prices_clean,price_median,price_min_clean,price_max_clean,price_spread_clean_pct,flag_price_spread_warn,flag_price_spread_critical,log_price_median,price_segment,brand_clean,brand_grouped,brand_is_rare,screen_size_clean,screen_size_outlier,screen_size_group,cpu_brand,cpu_tier,cpu_model_clean,ram_gb_clean,ram_capacity_outlier,ram_tier_clean,ram_type_clean,storage_type_clean,storage_gb_clean,storage_gb_outlier,storage_tier_clean,gpu_brand,gpu_tier_v2,product_id,spec_key,is_soft_duplicate_spec,high_end_config_flag,brand_screen_cell_n,low_count_brand_screen_cell,cpu_ram_cell_n,gpu_ram_cell_n,low_count_cpu_ram_cell,low_count_gpu_ram_cell
Acer,Intel Core Ultra 7,155H,16.0,DDR5,SSD,512.0,Intel Arc Graphics,16.0,20990000,fptshop.com.vn,16990000,laptopquynhbich.com,17490000.0,cuongcomputer.com,False,20990000.0,20990000.0,False,16990000,16990000.0,False,17490000.0,17490000.0,17490000.0,False,False,False,3,3,17490000.0,16990000.0,20990000.0,0.2287021154945683,False,False,16.67713990417031,mid,Acer,Acer,False,16.0,False,16-16.9in,Intel,Upper-mid,155H,16.0,False,16GB,DDR5,SSD,512.0,False,512GB,Intel,Intel Integrated,2670,Acer|155H|16.0|512.0|16.0,True,False,41,False,1297,753,False,False
Msi,Intel Core i5,9300H,8.0,DDR4,SSD,512.0,GTX 1650TI,15.6,19399000,mylook.vn,20800000,compro.com.vn,23990000.0,hugotech.vn,False,19399000.0,19399000.0,False,20800000,20800000.0,False,23990000.0,23990000.0,20800000.0,False,False,False,3,3,20800000.0,19399000.0,23990000.0,0.2207211538461538,False,False,16.85046359274847,mid,MSI,MSI,False,15.6,False,15-15.9in,Intel,Mid-range,9300H,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,NVIDIA,GTX,2671,MSI|9300H|8.0|512.0|15.6,True,False,143,False,1774,111,False,False
Msi,Intel Core i7,1185G7,32.0,DDR4,SSD,1024.0,GTX 1650,15.6,39990000,songphuong.vn,41799000,eaz.com.vn,45900000.0,compro.com.vn,False,39990000.0,39990000.0,False,41799000,41799000.0,False,45900000.0,45900000.0,41799000.0,False,False,False,3,3,41799000.0,39990000.0,45900000.0,0.1413909423670422,False,False,17.548382997687856,high,MSI,MSI,False,15.6,False,15-15.9in,Intel,Upper-mid,1185G7,32.0,False,32GB,DDR4,SSD,1024.0,False,1TB,NVIDIA,GTX,2672,MSI|1185G7|32.0|1024.0|15.6,False,True,143,False,383,6,False,True
Lenovo,Intel Core i7,14650HX,16.0,DDR5,SSD,512.0,RTX 5060,15.3,26990000,laptopantoan.vn,27300000,mazo.vn,29500000.0,trieubom.com,False,26990000.0,26990000.0,False,27300000,27300000.0,False,29500000.0,29500000.0,27300000.0,False,False,False,3,3,27300000.0,26990000.0,29500000.0,0.0919413919413919,False,False,17.122397296785223,mid,Lenovo,Lenovo,False,15.3,False,15-15.9in,Intel,Upper-mid,14650HX,16.0,False,16GB,DDR5,SSD,512.0,False,512GB,NVIDIA,RTX 5000,2673,Lenovo|14650HX|16.0|512.0|15.3,False,True,170,False,1297,56,False,False
Acer,AMD Ryzen 5,5600H,8.0,DDR4,SSD,512.0,Unknown,15.6,15750000,hungphuc.vn,17200000,shopee.vn,20400000.0,tiki.vn,False,15750000.0,15750000.0,False,17200000,17200000.0,False,20400000.0,20400000.0,17200000.0,False,False,False,3,3,17200000.0,15750000.0,20400000.0,0.2703488372093023,False,False,16.660419999923214,mid,Acer,Acer,False,15.6,False,15-15.9in,AMD,Mid-range,5600H,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,Other,Unknown,2674,Acer|5600H|8.0|512.0|15.6,True,False,178,False,230,153,False,False
Hp,AMD Ryzen 7,4700U,8.0,DDR4,SSD,512.0,AMD Radeon Graphics,15.6,20590000,svcvietnam.com.vn,20790000,compro.com.vn,20990000.0,vitinhanphatdat.com,False,20590000.0,20590000.0,False,20790000,20790000.0,False,20990000.0,20990000.0,20790000.0,False,False,False,3,3,20790000.0,20590000.0,20990000.0,0.0192400192400192,False,False,16.84998270793424,mid,HP,HP,False,15.6,False,15-15.9in,AMD,Upper-mid,4700U,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,AMD,AMD Radeon,2675,HP|4700U|8.0|512.0|15.6,False,False,239,False,230,182,False,False
Lenovo,Ultra 5,225H,32.0,DDR5,SSD,512.0,Intel Arc Graphics,16.0,36799000,eaz.com.vn,37290000,laptopmart.com.vn,37300000.0,hugotech.vn,False,36799000.0,36799000.0,False,37290000,37290000.0,False,37300000.0,37300000.0,37290000.0,False,False,False,3,3,37290000.0,36799000.0,37300000.0,0.0134352373290426,False,False,17.434235778971843,high,Lenovo,Lenovo,False,16.0,False,16-16.9in,Unknown,Unknown,225H,32.0,False,32GB,DDR5,SSD,512.0,False,512GB,Intel,Intel Integrated,2676,Lenovo|225H|32.0|512.0|16.0,True,True,184,False,27,162,False,False
Dell,AMD Ryzen 5,5500U,8.0,DDR4,SSD,256.0,AMD Radeon Graphics,14.0,12555000,shopee.vn,9800000,laptopcuxachtay.vn,9800000.0,chuyenlaptopcu.com,False,12555000.0,12555000.0,False,9800000,9800000.0,False,9800000.0,9800000.0,9800000.0,False,False,False,3,3,9800000.0,9800000.0,12555000.0,0.2811224489795918,False,False,16.097893045681612,low,Dell,Dell,False,14.0,False,14-14.9in,AMD,Mid-range,5500U,8.0,False,<=8GB,DDR4,SSD,256.0,False,<=256GB,AMD,AMD Radeon,2677,Dell|5500U|8.0|256.0|14.0,True,False,303,False,230,182,False,False
Msi,Intel Core i9,14900HX,128.0,DDR5,SSD,2048.0,RTX 4090,18.0,124999000,eaz.com.vn,129290000,tymo.vn,129990000.0,kigimart.com,False,124999000.0,124999000.0,False,129290000,129290000.0,False,129990000.0,129990000.0,129290000.0,False,False,False,3,3,129290000.0,124999000.0,129990000.0,0.0386031402273957,False,False,18.677568508965287,high_end,MSI,MSI,False,18.0,False,>=17in,Intel,High-end,14900HX,128.0,False,>32GB,DDR5,SSD,2048.0,False,2TB,NVIDIA,RTX 4000,2678,MSI|14900HX|128.0|2048.0|18.0,False,True,49,False,50,15,False,True
Gigabyte,,12700H,16.0,DDR4,SSD,1024.0,RTX 3060,15.5,32699000,eaz.com.vn,33990000,laptopworld.vn,33990000.0,kinglap.vn,False,32699000.0,32699000.0,False,33990000,33990000.0,False,33990000.0,33990000.0,33990000.0,False,False,False,3,3,33990000.0,32699000.0,33990000.0,0.0379817593409826,False,False,17.341576951092716,high,Gigabyte,Gigabyte,False,15.5,False,15-15.9in,Intel,Unknown,12700H,16.0,False,16GB,DDR4,SSD,1024.0,False,1TB,NVIDIA,Other RTX,2679,Gigabyte|12700H|16.0|1024.0|15.5,False,True,21,False,1297,239,False,False
Asus,AMD Ryzen 3,3250U,4.0,DDR4,SSD,512.0,AMD Radeon Graphics,14.0,9350000,hungphuc.vn,8399000,eaz.com.vn,8790000.0,anp.com.vn,False,9350000.0,9350000.0,False,8399000,8399000.0,False,8790000.0,8790000.0,8790000.0,False,False,False,3,3,8790000.0,8399000.0,9350000.0,0.1081911262798634,False,False,15.989125383426996,low,ASUS,ASUS,False,14.0,False,14-14.9in,AMD,Entry,3250U,4.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,AMD,AMD Radeon,2680,ASUS|3250U|4.0|512.0|14.0,False,False,315,False,230,182,False,False
Asus,Intel Core i5,1135G7,8.0,DDR4,SSD,512.0,Intel Iris Xe,15.6,16120000,anp.com.vn,19900000,compro.com.vn,20690000.0,gland.vn,False,16120000.0,16120000.0,False,19900000,19900000.0,False,20690000.0,20690000.0,19900000.0,False,False,False,3,3,19900000.0,16120000.0,20690000.0,0.2296482412060301,False,False,16.806230339945976,mid,ASUS,ASUS,False,15.6,False,15-15.9in,Intel,Mid-range,1135G7,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,2681,ASUS|1135G7|8.0|512.0|15.6,True,False,292,False,1774,1101,False,False
Apple,Apple M3,8‑core CPU,16.0,,SSD,256.0,Apple GPU,13.6,20290000,bvtmobile.com,16790000,shopdunk.com,17000000.0,tuanapple.vn,False,20290000.0,20290000.0,False,16790000,16790000.0,False,17000000.0,17000000.0,17000000.0,False,False,False,3,3,17000000.0,16790000.0,20290000.0,0.2058823529411764,False,False,16.648723960844016,mid,Apple,Apple,False,13.6,False,13-13.9in,Apple,Mid-range,8‑CORE CPU,16.0,False,16GB,Unknown,SSD,256.0,False,<=256GB,Apple,Apple GPU,2682,Apple|8‑CORE CPU|16.0|256.0|13.6,False,True,56,False,32,27,False,False
Hp,Intel Core i7,6Y75,8.0,DDR3L,SSD,256.0,Other GPU,12.0,34230000,osc.vn,38000000,compro.com.vn,38199000.0,eaz.com.vn,False,34230000.0,34230000.0,False,38000000,38000000.0,False,38199000.0,38199000.0,38000000.0,False,False,False,3,3,38000000.0,34230000.0,38199000.0,0.1044473684210526,False,False,17.453096744006448,high,HP,HP,False,12.0,False,<13in,Intel,Upper-mid,6Y75,8.0,False,<=8GB,DDR3L,SSD,256.0,False,<=256GB,Other,Other GPU,2683,HP|6Y75|8.0|256.0|12.0,False,False,3,True,1774,357,False,False
Acer,Intel Celeron,N4020,4.0,DDR4,SSD,128.0,Intel UHD Graphics,11.6,3470000,hungphuc.vn,3000000,vodien.vn,3498000.0,hanhtech.com,False,3470000.0,3470000.0,False,3000000,3000000.0,False,3498000.0,3498000.0,3470000.0,False,False,False,3,3,3470000.0,3000000.0,3498000.0,0.1435158501440922,False,False,15.05966544010744,low,Acer,Acer,False,11.6,False,<13in,Intel,Low-end,N4020,4.0,False,<=8GB,DDR4,SSD,128.0,False,<=256GB,Intel,Intel Integrated,2684,Acer|N4020|4.0|128.0|11.6,False,False,5,True,1774,1101,False,False
Msi,Intel Core i9,14900HX,32.0,DDR5,SSD,2048.0,RTX 4090,16.0,81490000,laptopworld.vn,84990000,xuanvinh.vn,85590000.0,thegioitinhoc.net,False,81490000.0,81490000.0,False,84990000,84990000.0,False,85590000.0,85590000.0,84990000.0,False,False,False,3,3,84990000.0,81490000.0,85590000.0,0.0482409695258265,False,False,18.2580441722409,high_end,MSI,MSI,False,16.0,False,16-16.9in,Intel,High-end,14900HX,32.0,False,32GB,DDR5,SSD,2048.0,False,2TB,NVIDIA,RTX 4000,2685,MSI|14900HX|32.0|2048.0|16.0,False,True,39,False,383,82,False,False
Hp,Intel Core i3,1005G1,4.0,DDR4,SSD,512.0,Intel UHD Graphics,14.0,12000000,mayina0.com,13390000,eaz.com.vn,13450000.0,compro.com.vn,False,12000000.0,12000000.0,False,13390000,13390000.0,False,13450000.0,13450000.0,13390000.0,False,False,False,3,3,13390000.0,12000000.0,13450000.0,0.1082897684839432,False,False,16.410018792349952,low,HP,HP,False,14.0,False,14-14.9in,Intel,Entry,1005G1,4.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,2686,HP|1005G1|4.0|512.0|14.0,True,False,364,False,1774,1101,False,False
Lenovo,Intel Core i7,13650HX,24.0,DDR5,SSD,512.0,RTX 5050,15.6,32990000,ben.com.vn,33990000,dienmayxanh.com,29950000.0,vitinhmanhphat.com,False,32990000.0,32990000.0,False,33990000,33990000.0,False,29950000.0,29950000.0,32990000.0,False,False,False,3,3,32990000.0,29950000.0,33990000.0,0.1224613519248257,False,False,17.31171507351698,high,Lenovo,Lenovo,False,15.6,False,15-15.9in,Intel,Upper-mid,13650HX,24.0,False,Other,DDR5,SSD,512.0,False,512GB,NVIDIA,RTX 5000,2687,Lenovo|13650HX|24.0|512.0|15.6,True,True,170,False,28,5,False,True
Apple,Apple M5,10-core CPU,24.0,,SSD,4096.0,Apple GPU,14.2,75490000,vitinhbachviet.com,76000000,surfacestore.com.vn,76290000.0,digi24h.vn,False,75490000.0,75490000.0,False,76000000,76000000.0,False,76290000.0,76290000.0,76000000.0,False,False,False,3,3,76000000.0,75490000.0,76290000.0,0.0105263157894736,False,False,18.1462439114085,high_end,Apple,Apple,False,14.2,False,14-14.9in,Apple,Mid-range,10-CORE CPU,24.0,False,Other,Unknown,SSD,4096.0,False,>2TB,Apple,Apple GPU,2688,Apple|10-CORE CPU|24.0|4096.0|14.2,False,True,43,False,27,27,False,False
Lenovo,Ryzen 5,8645HS,16.0,DDR5,SSD,512.0,RTX 3050,16.0,18990000,laptopk1.vn,19490000,ttcenter.com.vn,20850000.0,vitinhmanhphat.com,False,18990000.0,18990000.0,False,19490000,19490000.0,False,20850000.0,20850000.0,19490000.0,False,False,False,3,3,19490000.0,18990000.0,20850000.0,0.0954335556695741,False,False,16.785412122792106,mid,Lenovo,Lenovo,False,16.0,False,16-16.9in,AMD,Mid-range,8645HS,16.0,False,16GB,DDR5,SSD,512.0,False,512GB,NVIDIA,Other RTX,2689,Lenovo|8645HS|16.0|512.0|16.0,False,True,184,False,252,239,False,False
Hp,Intel Core i7,,8.0,DDR3L,SSD,256.0,Other GPU,13.3,36000000,laptop36.vn,38650000,compro.com.vn,40989000.0,mylook.vn,False,36000000.0,36000000.0,False,38650000,38650000.0,False,40989000.0,40989000.0,38650000.0,False,False,False,3,3,38650000.0,36000000.0,40989000.0,0.1290815006468305,False,False,17.470057358870925,high,HP,HP,False,13.3,False,13-13.9in,Intel,Upper-mid,UNKNOWN,8.0,False,<=8GB,DDR3L,SSD,256.0,False,<=256GB,Other,Other GPU,2690,HP|UNKNOWN|8.0|256.0|13.3,True,False,119,False,1774,357,False,False
Msi,Intel Core i3,10110U,8.0,DDR4,SSD,256.0,Unknown,14.0,13550000,sondat.vn,13889000,cpu.vn,13990000.0,saotoancau.com,False,13550000.0,13550000.0,False,13889000,13889000.0,False,13990000.0,13990000.0,13889000.0,False,False,False,3,3,13889000.0,13550000.0,13990000.0,0.0316797465620275,False,False,16.446607789897776,low,MSI,MSI,False,14.0,False,14-14.9in,Intel,Entry,10110U,8.0,False,<=8GB,DDR4,SSD,256.0,False,<=256GB,Other,Unknown,2691,MSI|10110U|8.0|256.0|14.0,True,False,35,False,1774,153,False,False
,Intel Core i5,1340P,8.0,LPDDR5,,,Intel Iris Xe,14.0,21700000,haingan.vn,22562000,vitinhminhhoang.vn,28799000.0,sp-one.vn,False,21700000.0,21700000.0,False,22562000,22562000.0,False,28799000.0,28799000.0,22562000.0,False,False,False,3,3,22562000.0,21700000.0,28799000.0,0.3146440918358301,True,False,16.931777677469313,mid,Unknown,Unknown,False,14.0,False,14-14.9in,Intel,Mid-range,1340P,8.0,False,<=8GB,LPDDR5,Unknown,,False,Unknown,Intel,Intel Integrated,2692,Unknown|1340P|8.0|Unknown|14.0,False,False,54,False,1774,1101,False,False
Hp,AMD Ryzen 7,6800H,16.0,DDR5,SSD,1024.0,RTX 3070,16.1,35799000,eaz.com.vn,35900000,vitinhmanhphat.com,53200000.0,hugotech.vn,False,35799000.0,35799000.0,False,35900000,35900000.0,False,53200000.0,53200000.0,35900000.0,False,False,False,3,3,35900000.0,35799000.0,53200000.0,0.4847075208913649,True,False,17.39624788131366,high,HP,HP,False,16.1,False,16-16.9in,AMD,Upper-mid,6800H,16.0,False,16GB,DDR5,SSD,1024.0,False,1TB,NVIDIA,Other RTX,2693,HP|6800H|16.0|1024.0|16.1,True,True,105,False,252,239,False,False
Hp,Intel Core i7,1255U,8.0,DDR4,SSD,512.0,Intel Iris Xe,15.6,11390000,cellphones.com.vn,16290000,hungphuc.vn,17820000.0,shopee.vn,False,11390000.0,11390000.0,False,16290000,16290000.0,False,17820000.0,17820000.0,16290000.0,False,False,False,3,3,16290000.0,11390000.0,17820000.0,0.3947206875383671,True,False,16.60606204196558,mid,HP,HP,False,15.6,False,15-15.9in,Intel,Upper-mid,1255U,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,2694,HP|1255U|8.0|512.0|15.6,True,False,239,False,1774,1101,False,False
Hp,Intel Core i7,1355U,16.0,DDR4,SSD,512.0,Intel Iris Xe,14.0,16990000,cellphones.com.vn,18990000,tinhocsangtao.vn,19090000.0,hkc.vn,False,16990000.0,16990000.0,False,18990000,18990000.0,False,19090000.0,19090000.0,18990000.0,False,False,False,3,3,18990000.0,16990000.0,19090000.0,0.1105845181674565,False,False,16.75942313544776,mid,HP,HP,False,14.0,False,14-14.9in,Intel,Upper-mid,1355U,16.0,False,16GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,2695,HP|1355U|16.0|512.0|14.0,True,False,364,False,1297,753,False,False
Dell,Intel Core Ultra 7,165H,32.0,LPDDR5,SSD,1024.0,RTX 2000,14.0,47900000,laptopvip.vn,49000000,hanoilab.com,49900000.0,laptopkhanhtran.vn,False,47900000.0,47900000.0,False,49000000,49000000.0,False,49900000.0,49900000.0,49000000.0,False,False,False,3,3,49000000.0,47900000.0,49900000.0,0.0408163265306122,False,False,17.707330876483063,high,Dell,Dell,False,14.0,False,14-14.9in,Intel,Upper-mid,165H,32.0,False,32GB,LPDDR5,SSD,1024.0,False,1TB,NVIDIA,Other RTX,2696,Dell|165H|32.0|1024.0|14.0,False,True,303,False,383,107,False,False
Lenovo,Ryzen AI,5 340,24.0,DDR5,SSD,512.0,AMD Radeon Graphics,14.0,18690000,cellphones.com.vn,21090000,dienmayxanh.com,21990000.0,ben.com.vn,False,18690000.0,18690000.0,False,21090000,21090000.0,False,21990000.0,21990000.0,21090000.0,False,False,False,3,3,21090000.0,18690000.0,21990000.0,0.1564722617354196,False,False,16.864309599870793,mid,Lenovo,Lenovo,False,14.0,False,14-14.9in,AMD,Unknown,5 340,24.0,False,Other,DDR5,SSD,512.0,False,512GB,AMD,AMD Radeon,2697,Lenovo|5 340|24.0|512.0|14.0,False,False,375,False,16,8,True,True
Surface,Intel Core i7,8650U,8.0,LPDDR3,SSD,256.0,Intel UHD Graphics,12.3,27490000,windowstablet.vn,28690000,hopthanhthinh.com,32778900.0,happytechstore.com,False,27490000.0,27490000.0,False,28690000,28690000.0,False,32778900.0,32778900.0,28690000.0,False,False,False,3,3,28690000.0,27490000.0,32778900.0,0.1843464621819449,False,False,17.172059222812898,mid,Surface,Other,True,12.3,False,<13in,Intel,Upper-mid,8650U,8.0,False,<=8GB,Other,SSD,256.0,False,<=256GB,Intel,Intel Integrated,2698,Surface|8650U|8.0|256.0|12.3,False,False,6,True,1774,1101,False,False
Gigabyte,Intel core i7,13620H,16.0,DDR5,SSD,512.0,RTX 4060,16.0,24550000,vitinhmanhphat.com,25390000,laptopworld.vn,25690000.0,trianhtech.vn,False,24550000.0,24550000.0,False,25390000,25390000.0,False,25690000.0,25690000.0,25390000.0,False,False,False,3,3,25390000.0,24550000.0,25690000.0,0.0448995667585663,False,False,17.049865993066444,mid,Gigabyte,Gigabyte,False,16.0,False,16-16.9in,Intel,Upper-mid,13620H,16.0,False,16GB,DDR5,SSD,512.0,False,512GB,NVIDIA,RTX 4000,2699,Gigabyte|13620H|16.0|512.0|16.0,True,True,30,False,1297,180,False,False
Microsoft,Intel Core i7,1255U,16.0,DDR5X,SSD,256.0,Intel Iris Xe,13.5,25990000,surfaceviet.vn,22000000,surface24h.vn,22500000.0,mac24h.vn,False,25990000.0,25990000.0,False,22000000,22000000.0,False,22500000.0,22500000.0,22500000.0,False,False,False,3,3,22500000.0,22000000.0,25990000.0,0.1773333333333333,False,False,16.929025911619092,mid,Microsoft,Microsoft,False,13.5,False,13-13.9in,Intel,Upper-mid,1255U,16.0,False,16GB,DDR5,SSD,256.0,False,<=256GB,Intel,Intel Integrated,2700,Microsoft|1255U|16.0|256.0|13.5,False,False,48,False,1297,753,False,False
Lenovo,Intel Core i3,1215U,8.0,DDR4,SSD,256.0,Intel UHD Graphics,14.0,14199000,eaz.com.vn,14990000,compro.com.vn,15740000.0,techgo.com.vn,False,14199000.0,14199000.0,False,14990000,14990000.0,False,15740000.0,15740000.0,14990000.0,False,False,False,3,3,14990000.0,14199000.0,15740000.0,0.1028018679119412,False,False,16.52289393678992,low,Lenovo,Lenovo,False,14.0,False,14-14.9in,Intel,Entry,1215U,8.0,False,<=8GB,DDR4,SSD,256.0,False,<=256GB,Intel,Intel Integrated,2701,Lenovo|1215U|8.0|256.0|14.0,False,False,375,False,1774,1101,False,False
Msi,Intel Core Ultra 7,255HX,32.0,DDR5,SSD,1024.0,RTX 5060,16.0,31490000,tnc.com.vn,38950000,vitinhmanhphat.com,40299000.0,eaz.com.vn,False,31490000.0,31490000.0,False,38950000,38950000.0,False,40299000.0,40299000.0,38950000.0,False,False,False,3,3,38950000.0,31490000.0,40299000.0,0.2261617458279846,False,False,17.47778935595497,high,MSI,MSI,False,16.0,False,16-16.9in,Intel,Upper-mid,255HX,32.0,False,32GB,DDR5,SSD,1024.0,False,1TB,NVIDIA,RTX 5000,2702,MSI|255HX|32.0|1024.0|16.0,True,True,39,False,383,47,False,False
Dell,Intel Core i5,1235U,16.0,DDR4,SSD,512.0,Intel Iris Xe,15.6,14190000,tinhocsangtao.vn,15990000,dienmayxanh.com,15990000.0,mediamart.vn,False,14190000.0,14190000.0,False,15990000,15990000.0,False,15990000.0,15990000.0,15990000.0,False,False,False,3,3,15990000.0,14190000.0,15990000.0,0.1125703564727955,False,False,16.587474147349223,mid,Dell,Dell,False,15.6,False,15-15.9in,Intel,Mid-range,1235U,16.0,False,16GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,2703,Dell|1235U|16.0|512.0|15.6,True,False,329,False,1297,753,False,False
Asus,Intel Core i7,10750,8.0,DDR4,SSD,512.0,GTX 1660TI,15.6,29790000,svcvietnam.com.vn,30590000,maytinhbienhoa.vn,30900000.0,compro.com.vn,False,29790000.0,29790000.0,False,30590000,30590000.0,False,30900000.0,30900000.0,30590000.0,False,False,False,3,3,30590000.0,29790000.0,30900000.0,0.0362863680941484,False,False,17.236183748817506,high,ASUS,ASUS,False,15.6,False,15-15.9in,Intel,Upper-mid,10750,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,NVIDIA,GTX,2704,ASUS|10750|8.0|512.0|15.6,False,False,292,False,1774,111,False,False
Asus,Intel Core Ultra 9,275HX,64.0,DDR5,SSD,4096.0,RTX 5080,16.0,99899000,eaz.com.vn,104000000,kimlongcenter.com,105650000.0,vitinhmanhphat.com,False,99899000.0,99899000.0,False,104000000,104000000.0,False,105650000.0,105650000.0,104000000.0,False,False,False,3,3,104000000.0,99899000.0,105650000.0,0.0552980769230769,False,False,18.459901466721032,high_end,ASUS,ASUS,False,16.0,False,16-16.9in,Intel,High-end,275HX,64.0,False,>32GB,DDR5,SSD,4096.0,False,>2TB,NVIDIA,RTX 5000,2705,ASUS|275HX|64.0|4096.0|16.0,False,True,90,False,50,16,False,True
Dell,Intel Core i5,7200U,4.0,DDR4,HDD,1024.0,Other GPU,15.6,13765500,cameranhapkhau.com,12500000,sondat.vn,13690000.0,dienmayxanhbantragop.com,False,13765500.0,13765500.0,False,12500000,12500000.0,False,13690000.0,13690000.0,13690000.0,False,False,False,3,3,13690000.0,12500000.0,13765500.0,0.0924397370343316,False,False,16.43217627031065,low,Dell,Dell,False,15.6,False,15-15.9in,Intel,Mid-range,7200U,4.0,False,<=8GB,DDR4,HDD,1024.0,False,1TB,Other,Other GPU,2706,Dell|7200U|4.0|1024.0|15.6,True,False,329,False,1774,357,False,False
Msi,Intel Core i7,13620H,16.0,DDR5,SSD,512.0,RTX 3050,15.6,20990000,mediamart.vn,26490000,fptshop.com.vn,26490000.0,cellphones.com.vn,False,20990000.0,20990000.0,False,26490000,26490000.0,False,26490000.0,26490000.0,26490000.0,False,False,False,3,3,26490000.0,20990000.0,26490000.0,0.2076255190637976,False,False,17.092277898998347,mid,MSI,MSI,False,15.6,False,15-15.9in,Intel,Upper-mid,13620H,16.0,False,16GB,DDR5,SSD,512.0,False,512GB,NVIDIA,Other RTX,2707,MSI|13620H|16.0|512.0|15.6,True,True,143,False,1297,239,False,False
Asus,AMD Ryzen AI 9,HX 370,32.0,LPDDR5x,SSD,1024.0,RTX 4060,16.0,31490000,tnc.com.vn,54699000,eaz.com.vn,56790000.0,laptopworld.vn,False,31490000.0,31490000.0,False,54699000,54699000.0,False,56790000.0,56790000.0,54699000.0,False,False,False,3,3,54699000.0,31490000.0,56790000.0,0.4625313077021518,True,False,17.81735600397132,high,ASUS,ASUS,False,16.0,False,16-16.9in,AMD,Unknown,HX 370,32.0,False,32GB,LPDDR5X,SSD,1024.0,False,1TB,NVIDIA,RTX 4000,2708,ASUS|HX 370|32.0|1024.0|16.0,True,True,90,False,69,82,False,False
Dell,Intel core i7,1270P,16.0,DDR5,SSD,512.0,Intel Iris Xe,14.0,28590000,tinhocsangtao.vn,28590000,vitinhsangtao.vn,31000000.0,hitechpro.vn,False,28590000.0,28590000.0,False,28590000,28590000.0,False,31000000.0,31000000.0,28590000.0,False,False,False,3,3,28590000.0,28590000.0,31000000.0,0.0842952081147254,False,False,17.168567599275757,mid,Dell,Dell,False,14.0,False,14-14.9in,Intel,Upper-mid,1270P,16.0,False,16GB,DDR5,SSD,512.0,False,512GB,Intel,Intel Integrated,2709,Dell|1270P|16.0|512.0|14.0,False,False,303,False,1297,753,False,False
Lenovo,Intel Core i5,1235U,8.0,LPDDR5,SSD,512.0,Intel Iris Xe,13.3,22899000,eaz.com.vn,23119000,techgo.com.vn,23950000.0,mixicomputer.vn,False,22899000.0,22899000.0,False,23119000,23119000.0,False,23950000.0,23950000.0,23119000.0,False,False,False,3,3,23119000.0,22899000.0,23950000.0,0.0454604437908214,False,False,16.95616539149234,mid,Lenovo,Lenovo,False,13.3,False,13-13.9in,Intel,Mid-range,1235U,8.0,False,<=8GB,LPDDR5,SSD,512.0,False,512GB,Intel,Intel Integrated,2710,Lenovo|1235U|8.0|512.0|13.3,False,False,67,False,1774,1101,False,False
Lenovo,Intel Core i7,12700H,16.0,DDR5,SSD,1024.0,RTX 3070,16.0,31490000,ftcshop.vn,32500000,ducvietco.com,33500000.0,tinphatapple.vn,False,31490000.0,31490000.0,False,32500000,32500000.0,False,33500000.0,33500000.0,32500000.0,False,False,False,3,3,32500000.0,31490000.0,33500000.0,0.0618461538461538,False,False,17.296750678069195,high,Lenovo,Lenovo,False,16.0,False,16-16.9in,Intel,Upper-mid,12700H,16.0,False,16GB,DDR5,SSD,1024.0,False,1TB,NVIDIA,Other RTX,2711,Lenovo|12700H|16.0|1024.0|16.0,True,True,184,False,1297,239,False,False
Acer,Intel Core i7,8550U,4.0,DDR3,HDD,1024.0,Unknown,15.6,15390000,laptopfull.com,16320000,compro.com.vn,16959000.0,mucindongnai.com,False,15390000.0,15390000.0,False,16320000,16320000.0,False,16959000.0,16959000.0,16320000.0,False,False,False,3,3,16320000.0,15390000.0,16959000.0,0.0961397058823529,False,False,16.607901968774744,mid,Acer,Acer,False,15.6,False,15-15.9in,Intel,Upper-mid,8550U,4.0,False,<=8GB,DDR3,HDD,1024.0,False,1TB,Other,Unknown,2712,Acer|8550U|4.0|1024.0|15.6,True,False,178,False,1774,153,False,False
